"cluster","genes","expressions"
"COVID","Regulating",0.35610580123772
"COVID","Regulating",0.335158398017192
"COVID","Regulating",0.3114893585736
"COVID","Regulating",0.371548826901728
"COVID","Regulating",0.381794457567819
"COVID","Regulating",0.277933973878555
"COVID","Regulating",0.368051018055718
"COVID","Regulating",0.291463649951864
"COVID","Regulating",0.308724170673621
"COVID","Regulating",0.41789513125747
"COVID","Regulating",0.353518774715711
"COVID","Regulating",0.377613712239794
"COVID","Regulating",0.288552578801666
"COVID","Regulating",0.3525375328588
"COVID","Regulating",0.278663146779242
"COVID","Regulating",0.28644612575899
"COVID","Regulating",0.336808682532108
"COVID","Regulating",0.27687560937888
"COVID","Regulating",0.334954089275432
"COVID","Regulating",0.328765733595891
"COVID","Regulating",0.288039546659163
"COVID","Regulating",0.335437869809734
"COVID","Regulating",0.368798377443949
"COVID","Regulating",0.271932030548927
"COVID","Regulating",0.298068642004588
"COVID","Regulating",0.266493181177492
"COVID","Regulating",0.300308455872081
"COVID","Regulating",0.184719895446927
"COVID","Regulating",0.119348681027533
"COVID","Regulating",0.29661268497715
"COVID","Regulating",0.265118846911473
"COVID","Regulating",0.163788081076141
"COVID","Regulating",0.132946528007878
"COVID","Regulating",0.15315265292551
"COVID","Regulating",0.0982264882785641
"COVID","Regulating",0.139195712069887
"COVID","Regulating",0.113374675054136
"COVID","Regulating",0.154102750229926
"COVID","Regulating",0.185694565786683
"COVID","Regulating",0.11404365859697
"COVID","Regulating",0.0993056753315796
"COVID","Regulating",0.0912868449934894
"COVID","Regulating",0.0591472778774729
"COVID","Regulating",0.126263707063117
"COVID","Regulating",0.136718874422286
"COVID","Regulating",0.147712450937821
"COVID","Regulating",0.136175487462965
"COVID","Regulating",0.0283731812643491
"COVID","Regulating",0.126678825300795
"COVID","Regulating",0.103889054584995
"COVID","Regulating",0.192458500397071
"COVID","Regulating",0.210578009063465
"COVID","Regulating",0.227031691960823
"COVID","Regulating",0.0475479765630892
"COVID","Regulating",0.142909686573973
"COVID","Regulating",0.40023314429383
"COVID","Regulating",0.0895676591888967
"COVID","Regulating",0.148498314577105
"COVID","Regulating",0.0794710301635
"COVID","Regulating",0.175993435832153
"COVID","Regulating",0.198650573476124
"COVID","Regulating",0.0822422485903688
"COVID","Regulating",0.226300876542103
"COVID","Regulating",0.0871730251364371
"COVID","Regulating",0.185577507767175
"COVID","Regulating",0.227947739627986
"COVID","Regulating",0.115849555487757
"COVID","Regulating",0.16052485881307
"COVID","Regulating",0.134948608876154
"COVID","Regulating",0.133192100481086
"COVID","Regulating",0.161855512804499
"COVID","Regulating",0.103684258689047
"COVID","Regulating",0.129911028811975
"COVID","Regulating",0.0749191199499368
"COVID","Regulating",0.0102093571677813
"COVID","Regulating",0.0749639049475858
"COVID","Regulating",0.148998773302326
"COVID","Regulating",0.0554374145786474
"COVID","Regulating",0.103773081037845
"COVID","Regulating",0.111588486008899
"COVID","Regulating",0.137722407530009
"COVID","Regulating",0.174055582272239
"COVID","Regulating",0.115429563549668
"COVID","Regulating",0.141383109844548
"COVID","Regulating",0.205881785036203
"COVID","Regulating",0.239591926220964
"COVID","Regulating",0.191260186750402
"COVID","Regulating",0.260280964941945
"COVID","Regulating",0.111783355638058
"COVID","Regulating",0.179095140641635
"COVID","Regulating",0.21398319484242
"COVID","Regulating",0.167926369055791
"COVID","Regulating",0.242250504330438
"COVID","Regulating",0.251838871547558
"COVID","Regulating",0.102982721485497
"COVID","Regulating",0.0733011985831174
"COVID","Regulating",0.290815302455084
"COVID","Regulating",0.189776286821228
"COVID","Regulating",0.141930298652918
"COVID","Regulating",0.0568593076916041
"COVID","Regulating",0.151292213914441
"COVID","Regulating",0.108848661088769
"COVID","Regulating",0.207350551954873
"COVID","Regulating",0.177023622703982
"COVID","Regulating",0.157213497576916
"COVID","Regulating",0.157161051104417
"COVID","Regulating",0.157101154199926
"COVID","Regulating",0.199963967539108
"COVID","Regulating",0.200353640916465
"COVID","Regulating",0.203440699452705
"COVID","Regulating",0.175913505997397
"COVID","Regulating",0.206535533181321
"COVID","Regulating",0.205688805414135
"COVID","Regulating",0.156112404139354
"COVID","Regulating",0.224315922677359
"COVID","Regulating",0.232249792326332
"COVID","Regulating",0.187169203035522
"COVID","Regulating",0.162278729627943
"COVID","Regulating",0.175361004203525
"COVID","Regulating",0.271567067218892
"COVID","Regulating",0.176692115766184
"COVID","Regulating",0.172477751568831
"COVID","Regulating",0.183429895302046
"COVID","Regulating",0.261643598576293
"COVID","Regulating",0.182355439215766
"COVID","Regulating",0.17194855711662
"COVID","Regulating",0.237185055980314
"COVID","Regulating",0.180136763837375
"COVID","Regulating",0.144401076768388
"COVID","Regulating",0.240894334144685
"COVID","Regulating",0.0917112579544387
"COVID","Regulating",0.170476014018605
"COVID","Regulating",0.1431764756031
"COVID","Regulating",0.192681694641633
"COVID","Regulating",0.237657400344962
"COVID","Regulating",0.124915567222329
"COVID","Regulating",0.248332851123279
"COVID","Regulating",0.229671938817424
"COVID","Regulating",0.206420482447527
"COVID","Regulating",0.185297897825336
"COVID","Regulating",0.129174277510627
"COVID","Regulating",0.192613550171777
"COVID","Regulating",0.192623790841041
"COVID","Regulating",0.274617661623745
"COVID","Regulating",0.130577807925817
"COVID","Regulating",0.165581123142434
"COVID","Regulating",0.269423230352581
"COVID","Regulating",0.197307480861616
"COVID","Regulating",0.236802836968392
"COVID","Regulating",0.254210763836574
"COVID","Regulating",0.246587021680894
"COVID","Regulating",0.139899616598724
"COVID","Regulating",0.211122991023827
"COVID","Regulating",0.213472132202978
"COVID","Regulating",0.123438709093417
"COVID","Regulating",0.195604752825569
"COVID","Regulating",0.193027994104784
"COVID","Regulating",0.198300939136843
"COVID","Regulating",0.15229279937542
"COVID","Regulating",0.164454860776526
"COVID","Regulating",0.10838891693825
"COVID","Regulating",0.123809209128055
"COVID","Regulating",0.112220696964777
"COVID","Regulating",0.0781538362822835
"COVID","Regulating",0.0798152544379249
"COVID","Regulating",0.155688470867425
"COVID","Regulating",0.165441424788278
"COVID","Regulating",0.106442954652562
"COVID","Regulating",0.0979938731033274
"COVID","Regulating",0.142452421277564
"COVID","Regulating",0.062138150807042
"COVID","Regulating",0.158342812715261
"COVID","Regulating",0.154055094433445
"COVID","Regulating",0.0867610760155102
"COVID","Regulating",0.188029097556452
"COVID","Regulating",0.177179931287537
"COVID","Regulating",0.13309118643983
"COVID","Regulating",0.12578193294061
"COVID","Regulating",0.161974389346567
"COVID","Regulating",0.152899141705587
"COVID","Regulating",0.114769303943394
"COVID","Regulating",0.194777166728131
"COVID","Regulating",0.0299442545115683
"COVID","Regulating",0.0970834270480873
"COVID","Regulating",0.0698163752944019
"COVID","Regulating",0.240632547315961
"COVID","Regulating",0.148598675359855
"COVID","Regulating",0.0570055877786736
"COVID","Regulating",0.148476837668183
"COVID","Regulating",0.0845522289168655
"COVID","Regulating",0.120398505988867
"COVID","Regulating",0.199463556861321
"COVID","Regulating",0.112702870793529
"COVID","Regulating",0.151608884299177
"COVID","Regulating",0.0509100329309885
"COVID","Regulating",0.0558321009687937
"COVID","Regulating",0.0623732254753235
"COVID","Regulating",0.117682089091187
"COVID","Regulating",0.182288698430302
"COVID","Regulating",0.170441627749732
"COVID","Regulating",0.168880893220272
"COVID","Regulating",0.174779394230708
"COVID","Regulating",0.22081653458155
"COVID","Regulating",0.135566488858626
"COVID","Regulating",0.179692348357729
"COVID","Regulating",0.182579546251029
"COVID","Regulating",0.150097429869126
"COVID","Regulating",0.189610000993165
"COVID","Regulating",0.101329016635243
"COVID","Regulating",0.198674325381457
"COVID","Regulating",0.179000673073209
"COVID","Regulating",0.151455690541846
"COVID","Regulating",0.17494455275583
"COVID","Regulating",0.134138508215892
"COVID","Regulating",0.199905557495974
"COVID","Regulating",0.136532787092122
"COVID","Regulating",0.198628620452053
"COVID","Regulating",0.149806254057871
"COVID","Regulating",0.0792009831362229
"COVID","Regulating",0.183429152340733
"COVID","Regulating",0.184918264418004
"COVID","Regulating",0.208997778603241
"COVID","Regulating",0.100724396391658
"COVID","Regulating",0.171461516120848
"COVID","Regulating",0.0684491802474896
"COVID","Regulating",0.149074839989655
"COVID","Regulating",0.148144958512963
"COVID","Regulating",0.134636235244495
"COVID","Regulating",0.165150135882675
"COVID","Regulating",0.19063409006253
"COVID","Regulating",0.144974889398407
"COVID","Regulating",0.193796449278384
"COVID","Regulating",0.137540911973714
"COVID","Regulating",0.10073274037743
"COVID","Regulating",0.180475355657133
"COVID","Regulating",0.178656068516603
"COVID","Regulating",0.0916589558227472
"COVID","Regulating",0.144239481550408
"COVID","Regulating",0.102709787653612
"COVID","Regulating",0.175395652628389
"COVID","Regulating",0.116567589247329
"COVID","Regulating",0.0506043202969992
"COVID","Regulating",0.090561992607548
"COVID","Regulating",0.0960673858149151
"COVID","Regulating",0.0875990311889778
"COVID","Regulating",0.148919173608056
"COVID","Regulating",0.0956187781768946
"COVID","Regulating",0.221723596564821
"COVID","Regulating",0.167434381038831
"COVID","Regulating",0.206276604869698
"COVID","Regulating",0.136267090221028
"COVID","Regulating",0.139041077628063
"COVID","Regulating",0.201539717814359
"COVID","Regulating",0.127581869090423
"COVID","Regulating",0.120028597088707
"COVID","Regulating",0.104219424284581
"COVID","Regulating",0.0675777174753421
"COVID","Regulating",0.166401651654415
"COVID","Regulating",0.139045412689673
"COVID","Regulating",0.0985563311465696
"COVID","Regulating",0.159344823644132
"COVID","Regulating",0.0476560047274297
"COVID","Regulating",0.0654357732509915
"COVID","Regulating",0.0974711167618014
"COVID","Regulating",0.0185865302069857
"COVID","Regulating",0.0237621357450605
"COVID","Regulating",0.058399303138227
"COVID","Regulating",0.0678004717208567
"COVID","Regulating",0.0466081891562062
"COVID","Regulating",0.0480720275338531
"COVID","Regulating",0.0315623609174817
"COVID","Regulating",0.135461646723559
"COVID","Regulating",0.0380839426846958
"COVID","Regulating",0.0268238311142905
"COVID","Regulating",0.0659402205708132
"COVID","Regulating",0.0255697111690679
"COVID","Regulating",0.0667684721338699
"COVID","Regulating",0.0631579073190208
"COVID","Regulating",0.0690070007900842
"COVID","Regulating",0.0711919658503316
"COVID","Regulating",0.0472709590351472
"COVID","Regulating",0.141512028729006
"COVID","Regulating",0.094649846473489
"COVID","Regulating",0.0509150147101356
"COVID","Regulating",0.123951203207749
"COVID","Regulating",0.0309212256848685
"COVID","Regulating",0.0544195382744678
"COVID","Regulating",0.159232503358112
"COVID","Regulating",0.0530456163347064
"COVID","Regulating",0.0370001654048085
"COVID","Regulating",0.0441708147843247
"COVID","Regulating",0.0206409438129722
"COVID","Regulating",0.0609406802737179
"COVID","Regulating",0.03374744208315
"COVID","Regulating",0.0143870486025314
"COVID","Regulating",0.021697389995062
"COVID","Regulating",0.048391892931801
"COVID","Regulating",0.0384407310762078
"COVID","Regulating",0.0402324813485708
"COVID","Regulating",0.0274876549209819
"COVID","Regulating",0.0454334695215003
"COVID","Regulating",0.206150275930936
"COVID","Regulating",0.034582736988351
"COVID","Regulating",0.0148164302324396
"COVID","Regulating",0.0620640167354529
"COVID","Regulating",0.0686861391904876
"COVID","Regulating",0.125632978471961
"COVID","Regulating",0.151863407029227
"COVID","Regulating",0.145871764913203
"COVID","Regulating",0.128640425009217
"COVID","Regulating",0.170034295191159
"COVID","Regulating",0.0311922370438545
"COVID","Regulating",0.180722176109697
"COVID","Regulating",0.244909615979812
"COVID","Regulating",0.0416536226474274
"COVID","Regulating",0.0643701181175274
"COVID","Regulating",0.130236230184838
"COVID","Regulating",0.205217078993291
"COVID","Regulating",0.142571673167188
"COVID","Regulating",0.17816720133799
"COVID","Regulating",0.189544400464606
"COVID","Regulating",0.245162283283262
"COVID","Regulating",0.205161023782984
"COVID","Regulating",0.115902207669015
"COVID","Regulating",0.108829511051078
"COVID","Regulating",0.0775272285854084
"COVID","Regulating",0.212437736393874
"COVID","Regulating",0.110120746079802
"COVID","Regulating",0.15200136108545
"COVID","Regulating",0.201728753456819
"COVID","Regulating",0.123926724074636
"COVID","Regulating",0.164205778623288
"COVID","Regulating",0.193876168830121
"COVID","Regulating",0.163531734439015
"COVID","Regulating",0.176965053242747
"COVID","Regulating",0.14091786237595
"COVID","Regulating",0.132498996308891
"COVID","Regulating",0.254873090242728
"COVID","Regulating",0.0651827439428954
"COVID","Regulating",0.228873792107801
"COVID","Regulating",0.150405709238662
"COVID","Regulating",0.186798746653217
"COVID","Regulating",0.211505340564845
"COVID","Regulating",0.234313524121513
"COVID","Regulating",0.18140039200677
"COVID","Regulating",0.193330427281342
"COVID","Regulating",0.23037085094198
"COVID","Regulating",0.154019466863504
"COVID","Regulating",0.245652246974806
"COVID","Regulating",0.254613229562905
"COVID","Regulating",0.13023511276721
"COVID","Regulating",0.164505177083247
"COVID","Regulating",0.189575589849979
"COVID","Regulating",0.198179772297177
"COVID","Regulating",0.137838328891366
"COVID","Regulating",0.170515253409245
"COVID","Regulating",0.193601717676996
"COVID","Regulating",0.231001124213619
"COVID","Regulating",0.199279521617698
"COVID","Regulating",0.215904910238105
"COVID","Regulating",0.142598601646356
"COVID","Regulating",0.186871550384885
"COVID","Regulating",0.23737847682922
"COVID","Regulating",0.191739407095385
"COVID","Regulating",0.189740579311366
"COVID","Regulating",0.196074432205899
"COVID","Regulating",0.145970265826798
"COVID","Regulating",0.100048175579945
"COVID","Regulating",0.239858211651573
"COVID","Regulating",0.216004386710357
"COVID","Regulating",0.20456746832013
"COVID","Regulating",0.150423528996962
"COVID","Regulating",0.215211619027887
"COVID","Regulating",0.261608142164216
"COVID","Regulating",0.48900867327699
